entry_number,entry_date,description,org_id
1180.0,2022-08-23 00:00:00,دفعه من مستخلص الحداده ( عبد الرحمن),d5789445-11e3-4ad6-9297-b565216751141
1180.0,2022-11-24 00:00:00,دفعه من مستخلص محاره صبري كمال,d5789445-11e3-4ad6-9297-b565216751141
1181.0,2022-08-23 00:00:00,سهره استشاري صب مسلحه 25 واكراميه البمب,d5789445-11e3-4ad6-9297-b565216751141
1182.0,2022-08-23 00:00:00,4يوميات عماله الغفر في ارنكه ورش مياه المعالجه العاديه لعمارات 26.27.28.25.32,d5789445-11e3-4ad6-9297-b565216751141
1182.0,2022-11-24 00:00:00,دفعه من مستخلص نجاره محمد صبري ,d5789445-11e3-4ad6-9297-b565216751141
1183.0,2022-08-25 00:00:00,19لتر ماء حلو للكرافان,d5789445-11e3-4ad6-9297-b565216751141
1184.0,2022-08-25 00:00:00,2علبه حفظ ملفات,d5789445-11e3-4ad6-9297-b565216751141
1184.0,2022-11-24 00:00:00,سلفه من راتب احمد العفير من شهر 11,d5789445-11e3-4ad6-9297-b565216751141
1185.0,2022-08-25 00:00:00,بنزين للمولد,d5789445-11e3-4ad6-9297-b565216751141
1186.0,2022-08-25 00:00:00,علاج لاحمد الغفير  بسبب اصابه في العمل,d5789445-11e3-4ad6-9297-b565216751141
1186.0,2022-11-24 00:00:00,اكراميات بمب صب سقف ثاني 31.27 وسقف اول 25 وعمود ثاني 38.,d5789445-11e3-4ad6-9297-b565216751141
1187.0,2022-08-25 00:00:00,طباعه اوراق a0,d5789445-11e3-4ad6-9297-b565216751141
1188.0,2022-08-25 00:00:00,يوميه بنا ومساعد  ( عمل علب قواعد عماره 42),d5789445-11e3-4ad6-9297-b565216751141
1188.0,2022-11-24 00:00:00,اكراميات بمب صب سقف ثاني 31.27 وسقف اول 25 وعمود ثاني 38.,d5789445-11e3-4ad6-9297-b565216751141
1189.0,2022-08-25 00:00:00,مصاريف سحب نقديه من ATM,d5789445-11e3-4ad6-9297-b565216751141
1190.0,2022-08-25 00:00:00,فرمجه ( محمد نصر ),d5789445-11e3-4ad6-9297-b565216751141
1190.0,2022-11-24 00:00:00,اكراميات بمب صب سقف ثاني 31.27 وسقف اول 25 وعمود ثاني 38.,d5789445-11e3-4ad6-9297-b565216751141
1191.0,2022-08-25 00:00:00,مياه معدنيه للاستشاري,d5789445-11e3-4ad6-9297-b565216751141
1192.0,2022-08-25 00:00:00,اكراميه سياره الحدبد,d5789445-11e3-4ad6-9297-b565216751141
1192.0,2022-11-24 00:00:00,اكراميات بمب صب سقف ثاني 31.27 وسقف اول 25 وعمود ثاني 38.,d5789445-11e3-4ad6-9297-b565216751141
1193.0,2022-08-25 00:00:00,يوميات غفير في رش ماء معالجه مسلحات 29.25,d5789445-11e3-4ad6-9297-b565216751141
1194.0,2022-08-25 00:00:00,راتب غفير حضر في العمل 4 ايام ثم انقطع عن العمل ( احمد),d5789445-11e3-4ad6-9297-b565216751141
1194.0,2022-11-24 00:00:00,سهره استشاري صب سقف اول 25,d5789445-11e3-4ad6-9297-b565216751141
1195.0,2022-08-25 00:00:00,راتب غفير حضر في العمل 4 ايام ثم انقطع عن العمل ( سعيد),d5789445-11e3-4ad6-9297-b565216751141
1196.0,2022-08-25 00:00:00,حساب شركه الفتح ( توريد طن اسمنت),d5789445-11e3-4ad6-9297-b565216751141
1196.0,2022-11-24 00:00:00,سهره استشاري استلام حداده عمود رابع 43,d5789445-11e3-4ad6-9297-b565216751141
1197.0,2022-08-25 00:00:00,حساب سياره الموقع,d5789445-11e3-4ad6-9297-b565216751141
1198.0,2022-08-25 00:00:00,دفعه من مستخلص النجاره ( حماده ),d5789445-11e3-4ad6-9297-b565216751141
1198.0,2022-11-24 00:00:00,يوميتان لم حديد من الموقع ,d5789445-11e3-4ad6-9297-b565216751141
1199.0,2022-08-25 00:00:00,سلفه من راتب م. احمد توفيق,d5789445-11e3-4ad6-9297-b565216751141
1200.0,2022-08-25 00:00:00,حساب سركي العامل محمود,d5789445-11e3-4ad6-9297-b565216751141
1200.0,2022-11-24 00:00:00,سلفه للمهندس احمد حازم من راتب شهر 11,d5789445-11e3-4ad6-9297-b565216751141
1201.0,2022-08-25 00:00:00,اكراميه بمب ( صب مسلحه 27),d5789445-11e3-4ad6-9297-b565216751141
1202.0,2022-08-25 00:00:00,سهره استشاري صب مسلحه 27,d5789445-11e3-4ad6-9297-b565216751141
1202.0,2022-11-24 00:00:00,دفعه من مستخلص نجاره محمد محمد شحاته,d5789445-11e3-4ad6-9297-b565216751141
1203.0,2022-08-25 00:00:00,حساب سركي العامل سعد شتيوي,d5789445-11e3-4ad6-9297-b565216751141
1204.0,2022-08-27 00:00:00,اكراميه سواق الحديد,d5789445-11e3-4ad6-9297-b565216751141
1204.0,2022-11-24 00:00:00,من ح/ عماله محمد السوداني ,d5789445-11e3-4ad6-9297-b565216751141
1205.0,2022-08-27 00:00:00,4لفات خرطوم كهرباء 16م ( المخزن),d5789445-11e3-4ad6-9297-b565216751141
1206.0,2022-08-27 00:00:00,1لفات خرطوم كهرباء 23م ( المخزن),d5789445-11e3-4ad6-9297-b565216751141
1206.0,2022-11-24 00:00:00,من حساب سياره الموقع امير 2 ,d5789445-11e3-4ad6-9297-b565216751141
1207.0,2022-08-27 00:00:00,كرتات الطريق للكرافان,d5789445-11e3-4ad6-9297-b565216751141
1208.0,2022-08-27 00:00:00,اجر نقل الكرافان,d5789445-11e3-4ad6-9297-b565216751141
1208.0,2022-11-24 00:00:00,ايجار مولد كهرباء لمده يومان للكهربائي 43,d5789445-11e3-4ad6-9297-b565216751141
1209.0,2022-08-28 00:00:00,دهان للكرافان ( جالون برايمر +فرشه وسنفره +لتر نفط ),d5789445-11e3-4ad6-9297-b565216751141
1210.0,2022-08-28 00:00:00,اجر كلار ك لتنزيل الكرافان,d5789445-11e3-4ad6-9297-b565216751141
1210.0,2022-11-26 00:00:00,شراء فايبر للشروخ للمحاره ,d5789445-11e3-4ad6-9297-b565216751141
1211.0,2022-08-28 00:00:00,كركديه +بن +ينسون +سكر ,d5789445-11e3-4ad6-9297-b565216751141
1212.0,2022-08-28 00:00:00,غلايه بن,d5789445-11e3-4ad6-9297-b565216751141
1212.0,2022-11-26 00:00:00,5ك مسمار صلب 3سم و 1ك مسمار سناره 3سم و4ك مسمار سناره 5سم و ,d5789445-11e3-4ad6-9297-b565216751141
1213.0,2022-08-28 00:00:00,اكراميه بمب صب عمدان 37,d5789445-11e3-4ad6-9297-b565216751141
1214.0,2022-08-28 00:00:00,سهره استشاري صب مسلحه 32,d5789445-11e3-4ad6-9297-b565216751141
1214.0,2022-11-26 00:00:00,دفعه من حساب كرم النحات,d5789445-11e3-4ad6-9297-b565216751141
1215.0,2022-08-28 00:00:00,دفعه من مستخلص الحداده ( محمد رمضان ),d5789445-11e3-4ad6-9297-b565216751141
1216.0,2022-08-28 00:00:00,حساب لودر عادل ,d5789445-11e3-4ad6-9297-b565216751141
1216.0,2022-11-26 00:00:00,شراء حديد نقدا من بدر 20طن,d5789445-11e3-4ad6-9297-b565216751141
1217.0,2022-08-28 00:00:00,دفعه من مستخلص النجاره ( منتصر ),d5789445-11e3-4ad6-9297-b565216751141
1218.0,2022-08-28 00:00:00,دفعه من مستخلص النجاره (محمد جمال ),d5789445-11e3-4ad6-9297-b565216751141
1218.0,2022-11-26 00:00:00,نولون سياره نقل الحديد ,d5789445-11e3-4ad6-9297-b565216751141
1219.0,2022-08-28 00:00:00,نجاره علب قواعد عماره 25,d5789445-11e3-4ad6-9297-b565216751141
1220.0,2022-08-28 00:00:00,دفعه من مستخلص النجاره (محمد صبري ),d5789445-11e3-4ad6-9297-b565216751141
1220.0,2022-11-26 00:00:00,اكراميات تحميل الحديد ,d5789445-11e3-4ad6-9297-b565216751141
1221.0,2022-08-28 00:00:00,دفعه من مستخلص النجاره ( صبري عبد المعطي),d5789445-11e3-4ad6-9297-b565216751141
1222.0,2022-08-28 00:00:00,دفعه من مستخلص النجاره ( محمد محمد شحاته  ) ابوعمرو,d5789445-11e3-4ad6-9297-b565216751141
1222.0,2022-11-26 00:00:00,اكراميات سواق سياره الحديد,d5789445-11e3-4ad6-9297-b565216751141
1223.0,2022-08-28 00:00:00,اجر تروسكل للذهاب للمدينه لاحضار كلارك لتنزيل سياره الخشب يوم 11/8,d5789445-11e3-4ad6-9297-b565216751141
1224.0,2022-08-28 00:00:00,سهره استشاري لتسليم عمدان 31,d5789445-11e3-4ad6-9297-b565216751141
1224.0,2022-11-26 00:00:00,عربون طباعه دفاتر للركوستات( استلام اعمال),d5789445-11e3-4ad6-9297-b565216751141
1225.0,2022-08-28 00:00:00,سلفه من راتب المهندس منصور عبد الغفار,d5789445-11e3-4ad6-9297-b565216751141
1226.0,2022-08-29 00:00:00,19لتر ماء حلو للكرافان,d5789445-11e3-4ad6-9297-b565216751141
1226.0,2022-11-26 00:00:00,نقديه للجهاز لتجهيز الزياره التي ستاتي للموقع,d5789445-11e3-4ad6-9297-b565216751141
1227.0,2022-08-29 00:00:00,بنزين للمولد,d5789445-11e3-4ad6-9297-b565216751141
1228.0,2022-08-29 00:00:00,دفعه من مستخلص النجاره ( علي محمد ),d5789445-11e3-4ad6-9297-b565216751141
1228.0,2022-11-26 00:00:00,بنزين للمولد بتاريخ 23/11,d5789445-11e3-4ad6-9297-b565216751141
1229.0,2022-08-29 00:00:00,دفعه من حساب العامل ( سعد),d5789445-11e3-4ad6-9297-b565216751141
1230.0,2022-08-29 00:00:00,دفعه من حساب العامل ( محمود),d5789445-11e3-4ad6-9297-b565216751141
1230.0,2022-11-26 00:00:00,سهره استشاري استلام نجاره سقف ثاني 32 بتاريخ 21/11,d5789445-11e3-4ad6-9297-b565216751141
1231.0,2022-08-29 00:00:00,مياه للكرافان يوم 27/8,d5789445-11e3-4ad6-9297-b565216751141
1232.0,2022-08-29 00:00:00,بنزين للمولد يوم 27/8,d5789445-11e3-4ad6-9297-b565216751141
1232.0,2022-11-26 00:00:00,سهره استشاري صب سقف ثالث 43بتاريخ 21/11,d5789445-11e3-4ad6-9297-b565216751141
1233.0,2022-08-29 00:00:00,2اختبار طوب طفلي مقاس 25.20,d5789445-11e3-4ad6-9297-b565216751141
1234.0,2022-08-29 00:00:00,2اختبار طوب اسمنتي مقاس 25.21,d5789445-11e3-4ad6-9297-b565216751141
1234.0,2022-11-26 00:00:00,دفعه من مستخلص  محاره محمد عبد الجواد ,d5789445-11e3-4ad6-9297-b565216751141
1235.0,2022-08-29 00:00:00,اكراميه بمب صب اعمده31,d5789445-11e3-4ad6-9297-b565216751141
1236.0,2022-05-17 00:00:00,راس المال بداية المشروع,d5789445-11e3-4ad6-9297-b565216751141
1236.0,2022-08-29 00:00:00,وجبه المهندسين في سهرات الصب مسلحه 32 يوم 28/8,d5789445-11e3-4ad6-9297-b565216751141
1237.0,2022-08-29 00:00:00,سلفه من راتب المهندس احمد حازم,d5789445-11e3-4ad6-9297-b565216751141
1238.0,2022-08-29 00:00:00,من حساب سياره الموقع,d5789445-11e3-4ad6-9297-b565216751141
1239.0,2022-08-29 00:00:00,سهره استشاري تسليم قواعد 42,d5789445-11e3-4ad6-9297-b565216751141
1240.0,2022-08-29 00:00:00,قيمه فاتوره كهرباء سقف (عز لتوريدات الكهرباء ),d5789445-11e3-4ad6-9297-b565216751141
1241.0,2022-08-30 00:00:00,قيمه فاتوره بسكوت للاعمده والاسقف من شركه الطيب,d5789445-11e3-4ad6-9297-b565216751141
1242.0,2022-08-30 00:00:00,علاج لمقاول النجاره محمد شحاته وتخصم من المستخلص,d5789445-11e3-4ad6-9297-b565216751141
1243.0,2022-08-30 00:00:00,تكسير مكعبات ,d5789445-11e3-4ad6-9297-b565216751141
1244.0,2022-08-30 00:00:00,اكراميه بمب وسهره استشاري لصب مسلحه 42,d5789445-11e3-4ad6-9297-b565216751141
1245.0,2022-08-30 00:00:00,وجبات لمهندسين سهره صب 42( 5*70ج),d5789445-11e3-4ad6-9297-b565216751141
1246.0,2022-08-30 00:00:00,ادوات مكتبيه ( قلم مركر + تصوير اوراق A0,d5789445-11e3-4ad6-9297-b565216751141
1247.0,2022-08-30 00:00:00,سهره استشاري تسليم سقف 43.واعمده ارضي 24,d5789445-11e3-4ad6-9297-b565216751141
1248.0,2022-08-31 00:00:00,بنزين للمولد,d5789445-11e3-4ad6-9297-b565216751141
1249.0,2022-08-31 00:00:00,من حساب سياره الموقع,d5789445-11e3-4ad6-9297-b565216751141
1250.0,2022-08-31 00:00:00,اكراميه بمب صب اعمده 24 وسقف 43.,d5789445-11e3-4ad6-9297-b565216751141
1251.0,2022-08-31 00:00:00,سهره استشاري صب سقف 43,d5789445-11e3-4ad6-9297-b565216751141
1252.0,2022-08-31 00:00:00,كبيات شاي + فرشه حمام +بن للاستشاري,d5789445-11e3-4ad6-9297-b565216751141
1253.0,2022-09-01 00:00:00,حساب المياه ( مصطفي ),d5789445-11e3-4ad6-9297-b565216751141
1254.0,2022-09-01 00:00:00,حساب سياره الاستشاري عن شهر 8,d5789445-11e3-4ad6-9297-b565216751141
1255.0,2022-09-01 00:00:00,حساب مياه ( محمد فوزي),d5789445-11e3-4ad6-9297-b565216751141
1256.0,2022-09-01 00:00:00,دفعه من مستخلص النجاره ( علي محمد ),d5789445-11e3-4ad6-9297-b565216751141
1257.0,2022-09-01 00:00:00,حساب الفرمجه ( محمد نصر ),d5789445-11e3-4ad6-9297-b565216751141
1258.0,2022-09-01 00:00:00,حساب سياره الموقع 1 ( امير),d5789445-11e3-4ad6-9297-b565216751141
1259.0,2022-09-01 00:00:00,حساب سياره الموقع 1 ( امير),d5789445-11e3-4ad6-9297-b565216751141
1260.0,2022-09-01 00:00:00,حساب العامل ( سعد),d5789445-11e3-4ad6-9297-b565216751141
1261.0,2022-09-01 00:00:00,حساب العامل ( محمود),d5789445-11e3-4ad6-9297-b565216751141
1262.0,2022-09-01 00:00:00,دفعه من حساب مستخلص الحفر 0 ياسين),d5789445-11e3-4ad6-9297-b565216751141
1263.0,2022-09-01 00:00:00,دفعه من حساب مستخلص الاحلال 0 ياسين),d5789445-11e3-4ad6-9297-b565216751141
1264.0,2022-09-01 00:00:00,رواتب شهر 8,d5789445-11e3-4ad6-9297-b565216751141
1265.0,2022-09-01 00:00:00,دفعه من مستخلص الحداده ( عبد الرحمن),d5789445-11e3-4ad6-9297-b565216751141
1266.0,2022-09-03 00:00:00,اكراميه بمب صب مسلحه 26,d5789445-11e3-4ad6-9297-b565216751141
1267.0,2022-09-03 00:00:00,سهره استشاري صب مسلحه 26,d5789445-11e3-4ad6-9297-b565216751141
1268.0,2022-09-03 00:00:00,ايجار هزاز لمسلحه 26,d5789445-11e3-4ad6-9297-b565216751141
1269.0,2022-09-03 00:00:00,سهره تسليم اعمده اول علوي 43,d5789445-11e3-4ad6-9297-b565216751141
1270.0,2022-09-03 00:00:00,19 لترماء للكرافان ,d5789445-11e3-4ad6-9297-b565216751141
1271.0,2022-09-03 00:00:00,بنزين للمولد,d5789445-11e3-4ad6-9297-b565216751141
1272.0,2022-09-04 00:00:00,من حساب سياره الموقع ( امير),d5789445-11e3-4ad6-9297-b565216751141
1273.0,2022-09-04 00:00:00,من حساب سياره الموقع ( امير),d5789445-11e3-4ad6-9297-b565216751141
1274.0,2022-09-04 00:00:00,دفعه من مستخلص النجاره ( محمد محمد شحاته  ) ابوعمرو,d5789445-11e3-4ad6-9297-b565216751141
1275.0,2022-09-04 00:00:00,راتب فتحي الغفير عن شهر 7 ويحمل علي موقع المنصوره,d5789445-11e3-4ad6-9297-b565216751141
1276.0,2022-09-04 00:00:00,دفعه من مستخلص النجاره ( علي محمد ),d5789445-11e3-4ad6-9297-b565216751141
1277.0,2022-09-04 00:00:00,دفعه من مستخلص النجاره ( محمد جمال ),d5789445-11e3-4ad6-9297-b565216751141
1278.0,2022-09-04 00:00:00,نجاره علب قواعد عماره 26,d5789445-11e3-4ad6-9297-b565216751141
1279.0,2022-09-04 00:00:00,اجر بنا ومساعد لبناء غرف للمقاولين,d5789445-11e3-4ad6-9297-b565216751141
1280.0,2022-09-04 00:00:00,فرمجه مسلحه 25 ويتم خصم منهم 200 جنيه علي الفرمجي محمد نصر,d5789445-11e3-4ad6-9297-b565216751141
1281.0,2022-09-04 00:00:00,دفعه من مستخلص النجاره ( محمد صبري ),d5789445-11e3-4ad6-9297-b565216751141
1282.0,2022-09-04 00:00:00,دفعه من مستخلص الحداده ( عبد الرحمن),d5789445-11e3-4ad6-9297-b565216751141
1283.0,2022-09-04 00:00:00,دفعه من مستخلص النجاره ( منتصر ),d5789445-11e3-4ad6-9297-b565216751141
1284.0,2022-09-05 00:00:00,دفعه من حساب محمود العامل,d5789445-11e3-4ad6-9297-b565216751141
1285.0,2022-09-05 00:00:00,اكراميه سواق الحديد,d5789445-11e3-4ad6-9297-b565216751141
1286.0,2022-09-05 00:00:00,بنزين للمولد,d5789445-11e3-4ad6-9297-b565216751141
1287.0,2022-09-05 00:00:00,19 لترماء للكرافان ,d5789445-11e3-4ad6-9297-b565216751141
1288.0,2022-09-05 00:00:00,3كرسي لغرفه العينات,d5789445-11e3-4ad6-9297-b565216751141
1289.0,2022-09-05 00:00:00,"خزان ماء 3000 لتر +2حنفيه 1""+مصنعيه تركيب الحنفيه +تيفلن + النقل",d5789445-11e3-4ad6-9297-b565216751141
1290.0,2022-09-05 00:00:00,طباعه لوحات السيفتي لزياره صندوق الاسكان,d5789445-11e3-4ad6-9297-b565216751141
1291.0,2022-09-05 00:00:00,ماوس للكمبيوتر + ملف لحفظ الاوراق,d5789445-11e3-4ad6-9297-b565216751141
1292.0,2022-09-05 00:00:00,دفعه من حساب العامل  سعد,d5789445-11e3-4ad6-9297-b565216751141
1293.0,2022-09-05 00:00:00,دفعه من مستخلص النجاره ( صبري  عبد المعطي ),d5789445-11e3-4ad6-9297-b565216751141
1294.0,2022-09-05 00:00:00,دفعه من مستخلص النجاره ( منتصر),d5789445-11e3-4ad6-9297-b565216751141
1295.0,2022-09-05 00:00:00,دفعه من مستخلص الحداده ( محمد رمضان ),d5789445-11e3-4ad6-9297-b565216751141
1296.0,2022-09-05 00:00:00,4/7 1ك زيت للمولد يوم ,d5789445-11e3-4ad6-9297-b565216751141
1297.0,2022-09-06 00:00:00,19لتر ماء حلو للكرافان,d5789445-11e3-4ad6-9297-b565216751141
1298.0,2022-09-06 00:00:00,انبوبه غاز للغفير,d5789445-11e3-4ad6-9297-b565216751141
1299.0,2022-09-06 00:00:00,شاي +سكر,d5789445-11e3-4ad6-9297-b565216751141
1300.0,2022-09-06 00:00:00,ايجار هيلتي كبير,d5789445-11e3-4ad6-9297-b565216751141
1301.0,2022-09-06 00:00:00,توريد 20 شيكاره بسكوت  ( مخزن ),d5789445-11e3-4ad6-9297-b565216751141
1302.0,2022-09-06 00:00:00,اكراميه سكرتير رئيس الجهاز,d5789445-11e3-4ad6-9297-b565216751141
1303.0,2022-09-06 00:00:00,سهره استشاري صب قواعد 26,d5789445-11e3-4ad6-9297-b565216751141
