entry_no,entry_date,account_id,debit_amount,credit_amount,description,project_code,classification_code,work_analysis_code,analysis_work_item_code,sub_tree_code,org_id
2209.0,2023-02-06 00:00:00,2000,,,تحريب 8 لفه حديد 8م,1.0,2.0,6.0,6.0,117.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-06 00:00:00,1000,,,تحريب 8 لفه حديد 8م تخصم علي محمود الحداد,1.0,2.0,6.0,6.0,117.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-06 00:00:00,1000,,,تحريب 8 لفه حديد 8م تخصم علي محمد رمضان الحداد,1.0,2.0,6.0,6.0,117.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-06 00:00:00,150,,,بنزين للمولد,1.0,2.0,1.0,1.0,133.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-06 00:00:00,150,,,فرق نولون سياره السيراميك,1.0,2.0,9.0,9.0,69.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-06 00:00:00,80000,,,دفعه من مستخلص مباني مصطفي  ,1.0,5.0,7.0,7.0,1119.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-06 00:00:00,350,,,دفعه من حساب سياره الموقع امير 2,1.0,5.0,36.0,36.0,70000.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-06 00:00:00,20000,,,دفعه من ح/ مورد رمال الاحلال  ( ابومالك ),1.0,6.0,56.0,56.0,5193.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-06 00:00:00,50,,,اكراميه بمب صب عمود خامس 31 ورابع 37 وثالث 44.,1.0,2.0,6.0,6.0,11.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-06 00:00:00,50,,,اكراميه بمب صب عمود خامس 31 ورابع 37 وثالث 44.,1.0,2.0,6.0,6.0,11.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-06 00:00:00,50,,,اكراميه بمب صب عمود خامس 31 ورابع 37 وثالث 44.,1.0,2.0,6.0,6.0,11.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-06 00:00:00,100,,,يوميه لم حديد خرده( الغفر),1.0,2.0,6.0,6.0,2.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-06 00:00:00,100,,,انبوبه غاز للغفر,1.0,2.0,1.0,1.0,6.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-06 00:00:00,300,,,من حساب سياره امير 1,1.0,5.0,36.0,36.0,70000.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-06 00:00:00,250,,,سهره استشاري استلام عاديه 41,1.0,2.0,6.0,6.0,113.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-07 00:00:00,325,,,جروف للعماله شراء 2 مقطف + مطرقه,1.0,2.0,1.0,1.0,49.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-07 00:00:00,120,,,2 ك مسمار صلب للكهربائي,1.0,2.0,14.0,14.0,49.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-07 00:00:00,4000,,,دفعه من مستخلص عزل علي حسن,1.0,5.0,13.0,13.0,1137.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-07 00:00:00,3950,,,باقي حساب شركه الفتح للاسمنت,1.0,6.0,27.0,27.0,5180.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-07 00:00:00,3000,,,دفعه من مستخلص عزل سعيد حسن,1.0,5.0,13.0,13.0,1111.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-07 00:00:00,780,,,سولار للودر الحديبيه ,1.0,5.0,4.0,4.0,70008.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-07 00:00:00,1000,,,توريد لوحات نقدا من شركه الفا ترست  3 ftb,1.0,2.0,14.0,14.0,49.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-07 00:00:00,1000,,,دفعه من مستخلص حداده محمود,1.0,5.0,43.0,43.0,1102.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-07 00:00:00,1550,,,من حساب سياره الموقع امير 2,1.0,5.0,36.0,36.0,70000.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-07 00:00:00,1420,,,باقي حساب مشحمه لودر الحديبيه ,1.0,5.0,4.0,4.0,70008.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-07 00:00:00,250,,,سهره استشاري صب عمود رابع 42,1.0,2.0,6.0,6.0,113.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-07 00:00:00,50,,,اكراميه بمب صب عمود رابع  42,1.0,2.0,6.0,6.0,11.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-07 00:00:00,50,,,اكراميه بمب صب عمود ثاني 28,1.0,2.0,6.0,6.0,11.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-07 00:00:00,100,,,اكراميه بمب صب عاديه 41,1.0,2.0,6.0,6.0,11.0,d5789445-11e3-4ad6-9297-b565216751141
2209.0,2023-02-07 00:00:00,123145,,,الي ح الخزينه ( خزنه يوم 7/2/2023),1.0,2.0,30000.0,30000.0,40000.0,d5789445-11e3-4ad6-9297-b565216751141
2210.0,2023-02-08 00:00:00,10,,,تصوير لوحات الوان للموقع,1.0,2.0,1.0,1.0,26.0,d5789445-11e3-4ad6-9297-b565216751141
2210.0,2023-02-08 00:00:00,3500,,,سولار للودر الحديبيه + خيار زيت +فلاتر زيت وسولار,1.0,5.0,4.0,4.0,70008.0,d5789445-11e3-4ad6-9297-b565216751141
2210.0,2023-02-08 00:00:00,30000,,,دفعه من مستخلص مباني رامي,1.0,5.0,7.0,7.0,1109.0,d5789445-11e3-4ad6-9297-b565216751141
2210.0,2023-02-08 00:00:00,25000,,,دفعه من مستخلص مباني شعبان ( ابو عمار),1.0,5.0,7.0,7.0,1115.0,d5789445-11e3-4ad6-9297-b565216751141
2210.0,2023-02-08 00:00:00,100,,,اكراميه بمب صب سقف ثالث 26,1.0,2.0,6.0,6.0,11.0,d5789445-11e3-4ad6-9297-b565216751141
2210.0,2023-02-08 00:00:00,2270,,,نولون سياره الماده + اكراميه ( 46 طن *50 ),1.0,2.0,8.0,8.0,69.0,d5789445-11e3-4ad6-9297-b565216751141
2210.0,2023-02-08 00:00:00,3360,,,شراء 24 بلته خشب من فيجا لتنزيل الماده عليها بسعر 140 للبلته,1.0,2.0,8.0,8.0,49.0,d5789445-11e3-4ad6-9297-b565216751141
2210.0,2023-02-08 00:00:00,88000,,,تحويل بنكي الي ح/  شركه الدوليه لمواد البناء ( فيجا ),1.0,6.0,57.0,57.0,5196.0,d5789445-11e3-4ad6-9297-b565216751141
2210.0,2023-02-08 00:00:00,152240,,,الي ح الخزينه ( خزنه يوم 8/2/2023),1.0,2.0,30000.0,30000.0,40001.0,d5789445-11e3-4ad6-9297-b565216751141
2211.0,2023-02-09 00:00:00,500,,,تصليح المولد  الكبير وتغير الزيت,1.0,2.0,1.0,1.0,8.0,d5789445-11e3-4ad6-9297-b565216751141
2211.0,2023-02-09 00:00:00,20000,,,تحويل لشركه بنترا  للسافيتو,1.0,6.0,18.0,18.0,5194.0,d5789445-11e3-4ad6-9297-b565216751141
2211.0,2023-02-09 00:00:00,5000,,,دفعه من مستخلص محاره السيد رجب ,1.0,6.0,8.0,8.0,1117.0,d5789445-11e3-4ad6-9297-b565216751141
2211.0,2023-02-09 00:00:00,150,,,بنزين للمولد,1.0,2.0,1.0,1.0,133.0,d5789445-11e3-4ad6-9297-b565216751141
2211.0,2023-02-09 00:00:00,25,,,ضيافه للاستشاريين ,1.0,2.0,1.0,1.0,82.0,d5789445-11e3-4ad6-9297-b565216751141
2211.0,2023-02-09 00:00:00,100,,,نقل السولار للودر الحديبيه,1.0,5.0,4.0,4.0,70008.0,d5789445-11e3-4ad6-9297-b565216751141
2211.0,2023-02-09 00:00:00,1000,,,دفعه من مستخلص نحاته كرم,1.0,5.0,46.0,46.0,1116.0,d5789445-11e3-4ad6-9297-b565216751141
2211.0,2023-02-09 00:00:00,3000,,,دفعه من حساب الفرمجي محمد نصر ,1.0,5.0,6.0,6.0,1149.0,d5789445-11e3-4ad6-9297-b565216751141
2211.0,2023-02-09 00:00:00,1000,,,باقي حساب شركه الطيب للبسكوت,1.0,6.0,45.0,45.0,5183.0,d5789445-11e3-4ad6-9297-b565216751141
2211.0,2023-02-09 00:00:00,3000,,,دفعه من مستخلص محاره محمد عبد الجواد ( محاره),1.0,5.0,8.0,8.0,1110.0,d5789445-11e3-4ad6-9297-b565216751141
2211.0,2023-02-09 00:00:00,1000,,,دفعه من حساب لودر الحديبيه ليد محمد,1.0,5.0,4.0,4.0,70008.0,d5789445-11e3-4ad6-9297-b565216751141
2211.0,2023-02-09 00:00:00,1000,,,دفعه من مستخلص نجاره  محمد صبري ,1.0,5.0,24.0,24.0,1101.0,d5789445-11e3-4ad6-9297-b565216751141
2211.0,2023-02-09 00:00:00,1800,,,سلفه من راتب المهندس احمد توفيق  عن شهر 2 ,1.0,2.0,1.0,1.0,50.0,d5789445-11e3-4ad6-9297-b565216751141
2211.0,2023-02-09 00:00:00,100,,,من حساب كلارك زياد,1.0,5.0,4.0,4.0,70011.0,d5789445-11e3-4ad6-9297-b565216751141
2211.0,2023-02-09 00:00:00,1000,,,دفعه من حساب هراس محمود ,1.0,5.0,3.0,3.0,1150.0,d5789445-11e3-4ad6-9297-b565216751141
2211.0,2023-02-09 00:00:00,50,,,اكراميه البمب صب اعمده رابع 38 و دكه 42,1.0,2.0,6.0,6.0,11.0,d5789445-11e3-4ad6-9297-b565216751141
2211.0,2023-02-09 00:00:00,50,,,اكراميه البمب صب اعمده رابع 38 و دكه 42,1.0,2.0,6.0,6.0,11.0,d5789445-11e3-4ad6-9297-b565216751141
2211.0,2023-02-09 00:00:00,1000,,,دفعه من مستخلص نجاره صبري عبد المعطي ,1.0,5.0,24.0,24.0,1097.0,d5789445-11e3-4ad6-9297-b565216751141
2211.0,2023-02-09 00:00:00,3000,,,دفعه من مستخلص نجاره  منتصر ,1.0,5.0,24.0,24.0,1103.0,d5789445-11e3-4ad6-9297-b565216751141
2211.0,2023-02-09 00:00:00,2400,,,من حساب سياره الموقع امير 1,1.0,5.0,36.0,36.0,70000.0,d5789445-11e3-4ad6-9297-b565216751141
2211.0,2023-02-09 00:00:00,250,,,سهره استشاري استلام اعمده خامس 32,1.0,2.0,6.0,6.0,113.0,d5789445-11e3-4ad6-9297-b565216751141
2211.0,2023-02-09 00:00:00,45425,,,الي ح الخزينه ( خزنه يوم 9/2/2023),1.0,2.0,30000.0,30000.0,40001.0,d5789445-11e3-4ad6-9297-b565216751141
2212.0,2023-02-12 00:00:00,150,,,بنزين للمولد,1.0,2.0,1.0,1.0,133.0,d5789445-11e3-4ad6-9297-b565216751141
2212.0,2023-02-12 00:00:00,665,,,اصلاح المولد الصغير,1.0,2.0,1.0,1.0,8.0,d5789445-11e3-4ad6-9297-b565216751141
2212.0,2023-02-12 00:00:00,140,,,سكر + مياه +شاي,1.0,2.0,1.0,1.0,53.0,d5789445-11e3-4ad6-9297-b565216751141
2212.0,2023-02-12 00:00:00,100,,,اكراميه موظف الجهاز,1.0,2.0,1.0,1.0,11.0,d5789445-11e3-4ad6-9297-b565216751141
2212.0,2023-02-12 00:00:00,200,,,اكراميه فني اختبار الساند كون,1.0,2.0,4.0,4.0,11.0,d5789445-11e3-4ad6-9297-b565216751141
2212.0,2023-02-12 00:00:00,1255,,,الي ح الخزينه ( خزنه يوم 10/2/2023),1.0,2.0,30000.0,30000.0,40001.0,d5789445-11e3-4ad6-9297-b565216751141
2213.0,2023-02-13 00:00:00,150,,,بنزين للمولد,1.0,2.0,1.0,1.0,133.0,d5789445-11e3-4ad6-9297-b565216751141
2213.0,2023-02-13 00:00:00,3000,,,دفعه من مستخلص  نجاره علي خليل,1.0,5.0,24.0,24.0,1105.0,d5789445-11e3-4ad6-9297-b565216751141
2213.0,2023-02-13 00:00:00,3000,,,دفعه منة مستخلص نجاره منتصر ,1.0,5.0,24.0,24.0,1103.0,d5789445-11e3-4ad6-9297-b565216751141
2213.0,2023-02-13 00:00:00,4650,,,حساب العماله ( محمد السوداني ),1.0,5.0,50.0,50.0,70007.0,d5789445-11e3-4ad6-9297-b565216751141
2213.0,2023-02-13 00:00:00,100,,,اجر رفع ماده لعماره 43,1.0,2.0,1.0,1.0,2.0,d5789445-11e3-4ad6-9297-b565216751141
2213.0,2023-02-13 00:00:00,700,,,باقي حساب كلارك زياد,1.0,5.0,4.0,4.0,70011.0,d5789445-11e3-4ad6-9297-b565216751141
2213.0,2023-02-13 00:00:00,2000,,,دفعه من مستخلص محاره السيد رجب ,1.0,5.0,24.0,24.0,1117.0,d5789445-11e3-4ad6-9297-b565216751141
2213.0,2023-02-13 00:00:00,100,,,اكراميه بمب صب سقف ثالث 30 و عمود ثالث 29 وعمود خامس 32 وشخشيخه 43,1.0,2.0,6.0,6.0,11.0,d5789445-11e3-4ad6-9297-b565216751141
2213.0,2023-02-13 00:00:00,50,,,اكراميه بمب صب سقف ثالث 30 و عمود ثالث 29 وعمود خامس 32 وشخشيخه 43,1.0,2.0,6.0,6.0,11.0,d5789445-11e3-4ad6-9297-b565216751141
2213.0,2023-02-13 00:00:00,50,,,اكراميه بمب صب سقف ثالث 30 و عمود ثالث 29 وعمود خامس 32 وشخشيخه 43,1.0,2.0,6.0,6.0,11.0,d5789445-11e3-4ad6-9297-b565216751141
2213.0,2023-02-13 00:00:00,50,,,اكراميه بمب صب سقف ثالث 30 و عمود ثالث 29 وعمود خامس 32 وشخشيخه 43,1.0,2.0,6.0,6.0,11.0,d5789445-11e3-4ad6-9297-b565216751141
2213.0,2023-02-13 00:00:00,250,,,سهره استشاري صب عمود خامس 32,1.0,2.0,6.0,6.0,113.0,d5789445-11e3-4ad6-9297-b565216751141
2213.0,2023-02-13 00:00:00,120,,,اسمنت ابيض للسيراميك,1.0,2.0,9.0,9.0,49.0,d5789445-11e3-4ad6-9297-b565216751141
2213.0,2023-02-13 00:00:00,2000,,,دفعه من سياره الموقع امير 1,1.0,5.0,36.0,36.0,70000.0,d5789445-11e3-4ad6-9297-b565216751141
2213.0,2023-02-13 00:00:00,2300,,,سولار للودر الحديبيه ,1.0,5.0,4.0,4.0,70008.0,d5789445-11e3-4ad6-9297-b565216751141
2213.0,2023-02-13 00:00:00,500,,,امبير زيت للودر ,1.0,5.0,4.0,4.0,70008.0,d5789445-11e3-4ad6-9297-b565216751141
2213.0,2023-02-13 00:00:00,1970,,,برميل سولار ثاني + خرطوم هوا +خرطوم زيت + مصنعيه الميكانيكي +نقل السولار والفني ,1.0,5.0,4.0,4.0,70008.0,d5789445-11e3-4ad6-9297-b565216751141
2213.0,2023-02-13 00:00:00,1000,,,دفعه من مستخلص نجاره  محمد صبر ,1.0,5.0,24.0,24.0,1101.0,d5789445-11e3-4ad6-9297-b565216751141
2213.0,2023-02-13 00:00:00,21990,,,الي ح الخزينه ( خزنه يوم 13/2/2023),1.0,2.0,30000.0,30000.0,40001.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-14 00:00:00,360,,,شراء سلك استانلس  للسيراميك + زوي للسيراميك 43,1.0,2.0,9.0,9.0,49.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-14 00:00:00,15,,,صابون للحمام,1.0,2.0,1.0,1.0,18.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-14 00:00:00,5000,,,غفره العرب عن شهر 1  ,1.0,2.0,1.0,1.0,31.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-14 00:00:00,3000,,,دفعه من مستخلص مباني رامي,1.0,5.0,7.0,7.0,1109.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-14 00:00:00,1000,,,سلفه من راتب الغفير احمد شهر 2,1.0,2.0,1.0,1.0,50.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-14 00:00:00,1500,,,سلفه من راتب الغفير فتحي شهر 2,1.0,2.0,1.0,1.0,50.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-14 00:00:00,3000,,,سلفه من راتب المهندس احمد توفيق عن ششهر 2,1.0,2.0,1.0,1.0,50.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-14 00:00:00,100,,,اكراميه بمب صب سقف رابع 27,1.0,2.0,6.0,6.0,11.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-15 00:00:00,150,,,بنزين للمولد,1.0,2.0,1.0,1.0,133.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-15 00:00:00,20,,,تنظيف فلاتر لودر الحديبيه ,1.0,5.0,4.0,4.0,70008.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-15 00:00:00,55,,,مياه للكرافان ,1.0,2.0,1.0,1.0,53.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-15 00:00:00,1000,,,دفعه من مستخلص محاره محمد عبد الجواد ( محاره),1.0,5.0,8.0,8.0,1110.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-15 00:00:00,3000,,,دفعه من حساب هراس محمود ,1.0,5.0,3.0,3.0,1150.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-15 00:00:00,400,,,دفعه من حساب سركي محمد نصر الفرمجي,1.0,5.0,6.0,6.0,1149.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-15 00:00:00,4050,,,شراء خزان 5000لتر + النقل ,1.0,2.0,35.0,35.0,127.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,15000,,,دفعه ةمن مستخلص كريتال عبدالله ,1.0,5.0,31.0,31.0,1120.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,12000,,,دفعه من مستخلص نجاره ابراهيم ,1.0,5.0,24.0,24.0,1107.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,11520,,,حساب شركه حورس ( للبانيوهات),1.0,6.0,12.0,12.0,5197.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,35000,,,دفعه من مستخلص نجاره علي خليل,1.0,5.0,24.0,24.0,1105.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,30000,,,دفعه منمستخلص محاره السيد رجب,1.0,5.0,8.0,8.0,1117.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,25000,,,دفعه من مستخلص حداده محمد رمضان,1.0,5.0,43.0,43.0,1106.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,20000,,,دفعه من حساب مورد الكهرباء سمير ( شركه نور الدين ),1.0,6.0,14.0,14.0,5187.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,8000,,,دفعه من مستخلص محاره محمد عبد الجواد,1.0,5.0,8.0,8.0,1110.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,2000,,,دفعه من مستخلص نحاته كرم,1.0,5.0,46.0,46.0,1116.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,8000,,,دفعه من مستخلص كهرباء هشام ,1.0,5.0,14.0,14.0,1108.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,20000,,,دفعه من حساب لودر ابومالك ( مصطفي ),1.0,5.0,4.0,4.0,70004.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,15000,,,دفعه من حساب مياه مصطفي كرم,1.0,5.0,40.0,40.0,70001.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,6000,,,دفعه من سركي الفرمجي ( محمد نصر),1.0,5.0,6.0,6.0,1149.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,2000,,,دفعه من مستخلص صحي علي فرج,1.0,5.0,12.0,12.0,1114.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,15000,,,دفعه من مستخلص نجاره منتصر,1.0,5.0,24.0,24.0,1103.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,12000,,,دفعه من مستخلص نجاره محمد جمال,1.0,5.0,24.0,24.0,1099.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,12000,,,دفعه من مستخلص  نجاره محمد صبري ,1.0,5.0,24.0,24.0,1101.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,10000,,,دفعه من مستخلص نجاره محمد محمد شحاته,1.0,5.0,24.0,24.0,1100.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,25000,,,دفعه من حساب توريد رمال ابو مالك,1.0,6.0,56.0,56.0,5193.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,650,,,من حساب الكلارك نقل ماده للونش,1.0,5.0,4.0,4.0,70011.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,1000,,,دفعه من حساب لودر الحديبيه ( ليد محمد صلاح ),1.0,5.0,4.0,4.0,70008.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,500,,,من حساب سياره الموقع امير 1,1.0,5.0,36.0,36.0,70000.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,500,,,سلفه من راتب  شهر 2 لل م . محمود الشربيني,1.0,2.0,1.0,1.0,50.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,300,,,سلفه للاستاذ حسام من راتب شهر 2,1.0,2.0,1.0,1.0,50.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,400000,,,دفعه من مستخلص مباني رامي ( شيك),1.0,5.0,7.0,7.0,1109.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,100000,,,دفعه من مستخلص مباني مصطفي ( شيك),1.0,5.0,7.0,7.0,1119.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,95000,,,دفعه من مستخلص مباني شعبان ( ابوعمار),1.0,5.0,7.0,7.0,1115.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,100000,,,دفعه من مستخلس نجاره الحلوق ( م. خالد),1.0,5.0,16.0,16.0,1118.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,150,,,اكراميه سواق الحديد + ميزان الحديد,1.0,2.0,6.0,6.0,11.0,d5789445-11e3-4ad6-9297-b565216751141
2214.0,2023-02-16 00:00:00,1004270,,,الي ح الخزينه ( خزنه يوم 16/2/2023),1.0,2.0,30000.0,30000.0,40001.0,d5789445-11e3-4ad6-9297-b565216751141
2215.0,2023-02-18 00:00:00,1360,,,من ح/ الونش رافع ماده في عماره 43,1.0,2.0,8.0,8.0,55.0,d5789445-11e3-4ad6-9297-b565216751141
2215.0,2023-02-18 00:00:00,50,,,اكراميه سواق الحديد ,1.0,2.0,6.0,6.0,11.0,d5789445-11e3-4ad6-9297-b565216751141
2215.0,2023-02-18 00:00:00,5000,,,دفعه  من مستخلص عزل علي ,1.0,5.0,13.0,13.0,1137.0,d5789445-11e3-4ad6-9297-b565216751141
2215.0,2023-02-18 00:00:00,200,,,بنزين للمولد,1.0,2.0,1.0,1.0,133.0,d5789445-11e3-4ad6-9297-b565216751141
2215.0,2023-02-18 00:00:00,2900,,,حساب العماله ( محمد السوداني ),1.0,5.0,50.0,50.0,70007.0,d5789445-11e3-4ad6-9297-b565216751141
2215.0,2023-02-18 00:00:00,1000,,,من حساب سياره الموقع امير 1,1.0,5.0,36.0,36.0,70000.0,d5789445-11e3-4ad6-9297-b565216751141
2215.0,2023-02-18 00:00:00,110,,,شراء مياه وسكر,1.0,2.0,1.0,1.0,53.0,d5789445-11e3-4ad6-9297-b565216751141
2215.0,2023-02-18 00:00:00,100,,,اكراميه بمب صب عاديه 40 وسقف رابع 24,1.0,2.0,6.0,6.0,11.0,d5789445-11e3-4ad6-9297-b565216751141
2215.0,2023-02-18 00:00:00,100,,,اكراميه بمب صب عاديه 40 وسقف رابع 24,1.0,2.0,6.0,6.0,11.0,d5789445-11e3-4ad6-9297-b565216751141
2215.0,2023-02-18 00:00:00,250,,,سهره استشاري صب سقف رابع 24,1.0,2.0,6.0,6.0,113.0,d5789445-11e3-4ad6-9297-b565216751141
